Jul 24 04:23:55.374 INFO: manager: 2.0.1
Jul 24 04:23:55.374 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 24 04:23:55.374 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 24 04:23:55.374 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 24 04:23:55.374 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 24 04:23:55.374 INFO: manager:   All right reserved.
Jul 24 04:23:55.374 INFO: manager: Manager starting.
Jul 24 04:23:55.374 INFO: manager: Starting local logging.
Jul 24 04:23:55.404 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 24 04:23:55.404 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 24 04:28:45.648 INFO: ManagerServant: Master manager not found
Jul 24 04:28:55.700 INFO: ManagerServant: Master manager not found
Jul 24 04:29:05.771 INFO: ManagerServant: Master manager not found
Jul 24 04:29:15.865 INFO: ManagerServant: Master manager not found
Jul 24 04:29:25.955 INFO: ManagerServant: Master manager not found
Jul 24 04:29:36.040 INFO: ManagerServant: Master manager not found
Jul 24 04:29:46.097 INFO: ManagerServant: Master manager not found
Jul 24 04:29:56.164 INFO: ManagerServant: Master manager not found
Jul 24 04:30:06.213 INFO: ManagerServant: Master manager not found
Jul 24 04:30:16.267 INFO: ManagerServant: Master manager not found
Jul 24 04:30:26.345 INFO: ManagerServant: Master manager not found
Jul 24 04:30:36.452 INFO: ManagerServant: Master manager not found
Jul 24 04:30:46.529 INFO: ManagerServant: Master manager not found
Jul 24 04:30:56.581 INFO: ManagerServant: Master manager not found
Jul 24 04:31:06.692 INFO: ManagerServant: Master manager not found
Jul 24 04:31:16.762 INFO: ManagerServant: Master manager not found
Jul 24 04:31:26.848 INFO: ManagerServant: Master manager not found
Jul 24 04:31:36.902 INFO: ManagerServant: Master manager not found
Jul 24 04:31:46.971 INFO: ManagerServant: Master manager not found
Jul 24 04:31:57.009 INFO: ManagerServant: Master manager not found
Jul 24 04:32:07.059 INFO: ManagerServant: Master manager not found
Jul 24 04:32:17.141 INFO: ManagerServant: Master manager not found
Jul 24 04:32:27.199 INFO: ManagerServant: Master manager not found
Jul 24 04:32:37.280 INFO: ManagerServant: Master manager not found
Jul 24 04:32:47.354 INFO: ManagerServant: Master manager not found
Jul 24 04:32:57.427 INFO: ManagerServant: Master manager not found
Jul 24 04:33:07.512 INFO: ManagerServant: Master manager not found
Jul 24 04:33:17.580 INFO: ManagerServant: Master manager not found
Jul 24 04:33:27.661 INFO: ManagerServant: Master manager not found
Jul 24 04:33:37.716 INFO: ManagerServant: Master manager not found
Jul 24 04:33:47.769 INFO: ManagerServant: Master manager not found
Jul 24 04:33:57.847 INFO: ManagerServant: Master manager not found
Jul 24 04:34:03.531 WARNING: SdoServiceAdmin: No available SDO service in the factory: 
Jul 24 04:34:07.920 INFO: ManagerServant: Master manager not found
Jul 24 04:34:17.994 INFO: ManagerServant: Master manager not found
Jul 24 04:34:28.077 INFO: ManagerServant: Master manager not found
Jul 24 04:34:38.178 INFO: ManagerServant: Master manager not found
Jul 24 04:34:48.188 INFO: ManagerServant: Master manager not found
Jul 24 04:34:58.251 INFO: ManagerServant: Master manager not found
Jul 24 04:35:08.346 INFO: ManagerServant: Master manager not found
Jul 24 04:35:18.438 INFO: ManagerServant: Master manager not found
Jul 24 04:35:28.498 INFO: ManagerServant: Master manager not found
Jul 24 04:35:38.577 INFO: ManagerServant: Master manager not found
Jul 24 04:35:48.657 INFO: ManagerServant: Master manager not found
Jul 24 04:35:58.724 INFO: ManagerServant: Master manager not found
Jul 24 04:36:08.790 INFO: ManagerServant: Master manager not found
Jul 24 04:36:18.867 INFO: ManagerServant: Master manager not found
Jul 24 04:36:28.946 INFO: ManagerServant: Master manager not found
Jul 24 04:36:39.001 INFO: ManagerServant: Master manager not found
Jul 24 04:36:49.061 INFO: ManagerServant: Master manager not found
Jul 24 04:36:59.113 INFO: ManagerServant: Master manager not found
Jul 24 04:37:09.194 INFO: ManagerServant: Master manager not found
Jul 24 04:37:19.287 INFO: ManagerServant: Master manager not found
Jul 24 04:37:29.376 INFO: ManagerServant: Master manager not found
Jul 24 04:37:39.451 INFO: ManagerServant: Master manager not found
Jul 24 04:37:49.521 INFO: ManagerServant: Master manager not found
Jul 24 04:37:59.608 INFO: ManagerServant: Master manager not found
Jul 24 04:38:09.687 INFO: ManagerServant: Master manager not found
Jul 24 04:38:19.782 INFO: ManagerServant: Master manager not found
Jul 24 04:38:29.845 INFO: ManagerServant: Master manager not found
Jul 24 04:38:39.983 INFO: ManagerServant: Master manager not found
Jul 24 04:38:49.946 INFO: ManagerServant: Master manager not found
Jul 24 04:39:00.007 INFO: ManagerServant: Master manager not found
Jul 24 04:39:10.073 INFO: ManagerServant: Master manager not found
Jul 24 04:39:20.136 INFO: ManagerServant: Master manager not found
Jul 24 04:39:30.195 INFO: ManagerServant: Master manager not found
Jul 24 04:39:40.275 INFO: ManagerServant: Master manager not found
Jul 24 04:39:50.344 INFO: ManagerServant: Master manager not found
Jul 24 04:40:00.437 INFO: ManagerServant: Master manager not found
Jul 24 04:40:10.524 INFO: ManagerServant: Master manager not found
Jul 24 04:40:20.626 INFO: ManagerServant: Master manager not found
Jul 24 04:40:30.708 INFO: ManagerServant: Master manager not found
Jul 24 04:40:40.794 INFO: ManagerServant: Master manager not found
Jul 24 04:40:50.990 INFO: ManagerServant: Master manager not found
Jul 24 04:41:00.961 INFO: ManagerServant: Master manager not found
Jul 24 04:41:11.006 INFO: ManagerServant: Master manager not found
Jul 24 04:41:21.103 INFO: ManagerServant: Master manager not found
Jul 24 04:41:31.175 INFO: ManagerServant: Master manager not found
Jul 24 04:41:41.251 INFO: ManagerServant: Master manager not found
Jul 24 04:41:51.320 INFO: ManagerServant: Master manager not found
Jul 24 04:42:01.391 INFO: ManagerServant: Master manager not found
Jul 24 04:42:11.494 INFO: ManagerServant: Master manager not found
Jul 24 04:42:21.571 INFO: ManagerServant: Master manager not found
Jul 24 04:42:31.612 INFO: ManagerServant: Master manager not found
Jul 24 04:42:41.667 INFO: ManagerServant: Master manager not found
Jul 24 04:42:51.714 INFO: ManagerServant: Master manager not found
Jul 24 04:43:01.788 INFO: ManagerServant: Master manager not found
Jul 24 04:43:11.856 INFO: ManagerServant: Master manager not found
Jul 24 04:43:21.936 INFO: ManagerServant: Master manager not found
Jul 24 04:43:32.001 INFO: ManagerServant: Master manager not found
Jul 24 04:43:42.065 INFO: ManagerServant: Master manager not found
Jul 24 04:43:52.128 INFO: ManagerServant: Master manager not found
Jul 24 04:44:02.183 INFO: ManagerServant: Master manager not found
Jul 24 04:44:12.308 INFO: ManagerServant: Master manager not found
Jul 24 04:44:22.303 INFO: ManagerServant: Master manager not found
Jul 24 04:44:32.354 INFO: ManagerServant: Master manager not found
Jul 24 04:44:42.408 INFO: ManagerServant: Master manager not found
Jul 24 04:44:52.480 INFO: ManagerServant: Master manager not found
Jul 24 04:45:02.555 INFO: ManagerServant: Master manager not found
Jul 24 04:45:12.617 INFO: ManagerServant: Master manager not found
Jul 24 04:45:22.677 INFO: ManagerServant: Master manager not found
Jul 24 04:45:32.760 INFO: ManagerServant: Master manager not found
Jul 24 04:45:42.724 INFO: ManagerServant: Master manager not found
Jul 24 04:45:50.643 WARNING: d_position: Dead connection: e2252167-b97a-472a-ad43-b2e128c1f53e
Jul 24 04:45:52.692 WARNING: d_position: Exception caught: minor code.
Jul 24 04:45:52.785 INFO: ManagerServant: Master manager not found
