Jul 05 04:26:13.279 INFO: manager: 2.0.1
Jul 05 04:26:13.280 INFO: manager: Copyright (C) 2003-2022, Noriaki Ando and OpenRTM development team,
Jul 05 04:26:13.281 INFO: manager:   Intelligent Systems Research Institute, AIST,
Jul 05 04:26:13.281 INFO: manager: Copyright (C) 2022, Noriaki Ando and OpenRTM development team,
Jul 05 04:26:13.281 INFO: manager:   Industrial Cyber-Physical Research Center, AIST,
Jul 05 04:26:13.282 INFO: manager:   All right reserved.
Jul 05 04:26:13.282 INFO: manager: Manager starting.
Jul 05 04:26:13.282 INFO: manager: Starting local logging.
Jul 05 04:26:13.411 INFO: NamingOnCorba: Endpoint for the CORBA naming service (localhost) is 127.0.0.1.
Jul 05 04:26:13.411 INFO: NamingManager: NameServer connection succeeded: corba/localhost
Jul 05 04:39:04.957 INFO: ManagerServant: Master manager not found
Jul 05 04:39:14.961 INFO: ManagerServant: Master manager not found
Jul 05 04:39:25.087 INFO: ManagerServant: Master manager not found
Jul 05 04:39:35.311 INFO: ManagerServant: Master manager not found
Jul 05 04:39:45.159 INFO: ManagerServant: Master manager not found
Jul 05 04:39:55.278 INFO: ManagerServant: Master manager not found
Jul 05 04:40:05.307 INFO: ManagerServant: Master manager not found
Jul 05 04:40:15.324 INFO: ManagerServant: Master manager not found
Jul 05 04:40:25.358 INFO: ManagerServant: Master manager not found
Jul 05 04:40:35.464 INFO: ManagerServant: Master manager not found
Jul 05 04:40:45.496 INFO: ManagerServant: Master manager not found
Jul 05 04:40:55.596 INFO: ManagerServant: Master manager not found
Jul 05 04:41:05.655 INFO: ManagerServant: Master manager not found
Jul 05 04:41:15.695 INFO: ManagerServant: Master manager not found
Jul 05 04:41:25.789 INFO: ManagerServant: Master manager not found
Jul 05 04:41:35.854 INFO: ManagerServant: Master manager not found
Jul 05 04:41:45.920 INFO: ManagerServant: Master manager not found
Jul 05 04:41:55.995 INFO: ManagerServant: Master manager not found
Jul 05 04:42:06.043 INFO: ManagerServant: Master manager not found
Jul 05 04:42:16.770 INFO: ManagerServant: Master manager not found
Jul 05 04:42:26.173 INFO: ManagerServant: Master manager not found
Jul 05 04:42:36.173 INFO: ManagerServant: Master manager not found
Jul 05 04:42:46.950 INFO: ManagerServant: Master manager not found
Jul 05 04:42:57.214 INFO: ManagerServant: Master manager not found
Jul 05 04:43:06.896 INFO: ManagerServant: Master manager not found
Jul 05 04:43:16.342 INFO: ManagerServant: Master manager not found
Jul 05 04:43:26.453 INFO: ManagerServant: Master manager not found
Jul 05 04:43:36.468 INFO: ManagerServant: Master manager not found
Jul 05 04:43:46.468 INFO: ManagerServant: Master manager not found
Jul 05 04:43:56.499 INFO: ManagerServant: Master manager not found
Jul 05 04:44:06.512 INFO: ManagerServant: Master manager not found
Jul 05 04:44:16.590 INFO: ManagerServant: Master manager not found
Jul 05 04:44:26.625 INFO: ManagerServant: Master manager not found
Jul 05 04:44:36.650 INFO: ManagerServant: Master manager not found
Jul 05 04:44:46.686 INFO: ManagerServant: Master manager not found
Jul 05 04:44:56.729 INFO: ManagerServant: Master manager not found
Jul 05 04:45:06.747 INFO: ManagerServant: Master manager not found
Jul 05 04:45:16.760 INFO: ManagerServant: Master manager not found
Jul 05 04:45:26.808 INFO: ManagerServant: Master manager not found
Jul 05 04:45:36.824 INFO: ManagerServant: Master manager not found
Jul 05 04:45:46.861 INFO: ManagerServant: Master manager not found
Jul 05 04:45:56.885 INFO: ManagerServant: Master manager not found
Jul 05 04:46:03.859 INFO: Dynamixel0: onDeactivated()
Jul 05 04:46:06.940 INFO: ManagerServant: Master manager not found
Jul 05 04:46:16.931 INFO: ManagerServant: Master manager not found
Jul 05 04:46:26.951 INFO: ManagerServant: Master manager not found
Jul 05 04:46:36.985 INFO: ManagerServant: Master manager not found
Jul 05 04:46:42.112 WARNING: goalPosition: Dead connection: ef710093-722d-4f86-a57b-0c1c30da25b4
Jul 05 04:46:44.169 WARNING: goalPosition: Exception caught: minor code.
